audio_id,chunk_id,encodec_encoder_ms,quantizer_3cb_ms,quantizer_4cb_ms,plain_pack_ms,conv_encode_pack_ms,vogeo_encode_only_ms,vogeo_pack_ms,uncoded_total_ms,conv_total_ms,proposed_total_ms
21,2,45.947362,3.928276,4.173107,0.048494,0.80481,0.51824,0.006824,50.168963,50.680448,50.400701999999995
21,3,50.261041,4.062425,3.973366,0.044737,0.774401,0.481081,0.006718,54.279143999999995,55.097866999999994,54.811265
21,4,48.641355,3.901482,3.943337,0.047886,0.768277,0.482958,0.006529,52.632577999999995,53.311113999999996,53.032324
21,5,45.952603,3.934159,3.910329,0.048149,0.759676,0.475201,0.006763,49.911081,50.646438,50.368726
21,6,45.975155,3.894749,3.917241,0.044255,0.76122,0.468266,0.005077,49.936651,50.631124,50.343247
21,7,45.405453,3.874275,3.875787,0.04517,0.759805,0.469443,0.006221,49.32641,50.039533,49.75539199999999
21,8,46.853678,3.875895,4.067175,0.046641,0.763284,0.509109,0.00724,50.967494,51.492857,51.24592200000001
21,9,48.472902,3.979559,3.921564,0.043359,0.775943,0.474879,0.005513,52.437825,53.228404,52.932853
21,10,44.842849,3.960838,4.013413,0.052239,0.790787,0.535834,0.008331,48.908501,49.594474000000005,49.347852
22,0,49.586205,4.024612,4.004935,0.04677,0.779992,0.486187,0.006507,53.63791,54.390809,54.103511
22,1,46.647617,3.97837,3.895556,0.043598,0.761837,0.481616,0.006371,50.586771,51.387823999999995,51.113974
22,2,47.656572,3.98973,3.883126,0.044153,0.762845,0.502705,0.005887,51.583850999999996,52.409147,52.154894
22,3,47.754037,3.871806,3.872963,0.044651,0.760017,0.471488,0.005859,51.671651,52.385859999999994,52.10319
22,4,46.513101,3.884785,3.934975,0.045277,0.756722,0.477603,0.005662,50.493353,51.154608,50.881151
22,5,46.891341,3.916024,3.941511,0.044819,0.754399,0.470755,0.006211,50.87767099999999,51.561764,51.284330999999995
22,6,46.569184,3.853428,3.886955,0.043079,0.763269,0.461049,0.00688,50.499218,51.185881,50.890541000000006
22,7,46.233947,3.870223,3.94602,0.047352,0.760784,0.473199,0.006383,50.227318999999994,50.864954000000004,50.583752000000004
22,8,47.222499,3.924018,3.914602,0.046393,0.777681,0.488212,0.006431,51.183494,51.924198,51.64115999999999
22,9,48.670634,3.920962,3.977633,0.053763,0.769903,0.511159,0.006568,52.70202999999999,53.361499,53.109323
22,10,46.194278,4.291425,4.075222,0.044807,0.793397,0.620321,0.009372,50.31430699999999,51.2791,51.115396
23,0,62.746812,4.142278,3.969636,0.046122,0.758204,0.483981,0.006033,66.76257,67.647294,67.379104
23,1,49.204095,3.911428,3.918312,0.044182,0.76265,0.482293,0.007409,53.166589,53.878173000000004,53.605225000000004
23,2,46.352278,3.899816,3.90404,0.046157,0.764678,0.479744,0.006625,50.302475,51.016772,50.738462999999996
23,3,47.817821,3.902147,3.933245,0.044766,0.769836,0.46789,0.00703,51.795832000000004,52.489804,52.194888
23,4,47.306639,3.919065,3.912061,0.049916,0.760797,0.490863,0.006666,51.268616,51.98650099999999,51.72323299999999
23,5,48.815326,4.03676,4.021308,0.047745,0.75804,0.497948,0.006566,52.884378999999996,53.610126,53.3566
23,6,49.07218,3.913856,4.031123,0.047557,0.76426,0.483716,0.0069,53.15086,53.750296000000006,53.47665200000001
23,7,49.942818,3.934794,3.901729,0.04441,0.769497,0.483443,0.005877,53.888957000000005,54.647109,54.366932
23,8,47.444972,3.939753,4.043919,0.047086,0.777158,0.482205,0.006306,51.535977,52.161883,51.873236000000006
23,9,48.155235,4.022784,3.951139,0.045995,0.756769,0.47307,0.006691,52.15236899999999,52.934788,52.657779999999995
23,10,46.949395,3.913238,3.968937,0.044358,0.776563,0.467095,0.006563,50.96269,51.639196000000005,51.336291
24,0,48.610455,4.018788,4.03586,0.043906,0.781946,0.476913,0.005593,52.690221,53.411189,53.111749
24,1,48.743882,3.877114,3.887019,0.04223,0.759517,0.465481,0.00542,52.673131000000005,53.380513,53.091896999999996
24,2,48.636665,4.062371,3.962343,0.045473,0.753139,0.496336,0.006608,52.644481,53.452175,53.20198
24,3,47.057306,3.995462,4.054959,0.046909,0.777951,0.487727,0.006829,51.15917399999999,51.830719,51.547324
24,4,48.818614,3.961538,3.995863,0.04497,0.777076,0.511468,0.010813,52.859446999999996,53.557227999999995,53.30243299999999
24,5,49.696406,3.957281,3.925091,0.046132,0.765473,0.495769,0.006909,53.667629000000005,54.419160000000005,54.15636500000001
24,6,45.113177,4.102262,3.886383,0.045782,0.780706,0.460344,0.005743,49.045342000000005,49.996145000000006,49.681526000000005
24,7,48.496344,3.934174,3.916722,0.044435,0.763423,0.48429,0.006299,52.457501,53.193941,52.921107
24,8,48.117261,4.059945,4.052561,0.05788,0.780423,0.504645,0.007308,52.227701999999994,52.957629,52.689159
24,9,48.013254,4.023375,3.91522,0.044945,0.753479,0.485765,0.006513,51.973419,52.790108000000004,52.528907000000004
24,10,49.883656,4.039898,3.913012,0.04328,0.777268,0.583842,0.007837,53.83994800000001,54.700822,54.515233
24,11,49.158442,4.098335,4.036125,0.044974,0.769236,0.488809,0.005924,53.239541,54.026013,53.75151
24,12,46.456969,3.93723,4.021667,0.047582,0.783377,0.506671,0.007326,50.526218,51.177576,50.908196
25,0,49.788021,4.067015,4.01008,0.045954,0.776782,0.487105,0.006758,53.844055000000004,54.631817999999996,54.348898999999996
25,1,49.613282,3.928711,3.98122,0.060418,0.792861,0.55331,0.007417,53.65492,54.334854,54.10272
25,2,48.922493,3.93293,3.952193,0.044075,0.777168,0.475884,0.007224,52.918761,53.632591000000005,53.338531
25,3,47.756656,3.859827,3.866974,0.044426,0.767127,0.511825,0.006749,51.668056,52.383610000000004,52.135057
25,4,47.692341,3.90857,3.89163,0.053206,0.763414,0.481607,0.007058,51.637177,52.364324999999994,52.089575999999994
25,5,45.007688,4.000859,3.885423,0.043751,0.756935,0.487128,0.005882,48.936862000000005,49.765482,49.501557
25,6,47.724531,3.932766,3.875212,0.042421,0.760935,0.495106,0.00703,51.642163999999994,52.418232,52.159433
25,7,51.063923,4.154765,4.10091,0.053063,0.800228,0.514295,0.006824,55.217896,56.018916,55.739807
25,8,48.591131,4.112794,3.954697,0.046188,0.773864,0.47272,0.005883,52.592016,53.477789,53.182528
25,9,50.840569,4.024485,4.049252,0.044865,0.776935,0.484277,0.006712,54.934686000000006,55.641989,55.356043
25,10,48.427233,3.934155,3.999424,0.04237,0.777577,0.477123,0.006084,52.469027,53.138965,52.844595
25,11,49.313496,4.043152,4.118513,0.047955,0.793775,0.500966,0.007161,53.479964,54.150422999999996,53.864775
25,12,49.627594,3.94761,3.949364,0.044504,0.771042,0.476602,0.007041,53.62146200000001,54.346246,54.058847
25,13,46.284773,3.906632,3.891962,0.073542,0.7813,0.490968,0.006952,50.250277000000004,50.972705000000005,50.689325000000004
26,0,47.842091,4.088543,4.023882,0.046544,0.777172,0.496918,0.005453,51.912517,52.707806000000005,52.43300500000001
26,1,50.841256,4.090899,4.190342,0.051659,0.801545,0.551515,0.008277,55.083257,55.7337,55.491947
26,2,50.765072,4.031919,4.031305,0.047588,0.790983,0.492785,0.005587,54.843965000000004,55.587974,55.295363
26,3,47.24593,3.992627,4.112192,0.048141,0.776122,0.481327,0.006691,51.406263,52.014679,51.726575
26,4,49.346143,3.960338,4.017588,0.047518,0.780666,0.473542,0.005062,53.411249,54.087146999999995,53.785085
26,5,47.580665,3.89103,3.986182,0.047867,0.756571,0.498913,0.006299,51.614714,52.228266000000005,51.976907000000004
26,6,46.600258,4.061597,3.998478,0.045103,0.76847,0.481366,0.006932,50.64383899999999,51.430324999999996,51.150152999999996
26,7,49.427874,3.939032,3.96836,0.044603,0.765994,0.509177,0.007168,53.440837,54.1329,53.883251
26,8,47.95651,4.056527,3.913221,0.044292,0.754977,0.472279,0.006109,51.914023,52.768014,52.49142500000001
26,9,47.013025,3.859547,3.881779,0.045786,0.757338,0.472923,0.007381,50.94059,51.629909999999995,51.352876
26,10,47.703621,3.905596,4.021017,0.045061,0.763367,0.475703,0.006957,51.769698999999996,52.372584,52.091877000000004
26,11,48.282448,3.909226,3.874485,0.0432,0.762387,0.472159,0.006049,52.200133,52.954060999999996,52.669881999999994
26,12,48.141926,4.284137,4.278175,0.051653,0.799822,0.515185,0.006955,52.471754,53.225885,52.948203
27,0,52.0013,3.998205,4.021378,0.045799,0.792788,0.493421,0.006821,56.068477,56.792293,56.499747
27,1,50.273989,3.964155,3.935802,0.04326,0.773043,0.472192,0.005766,54.253051,55.011187,54.716102
27,2,45.938511,3.845463,3.869268,0.043705,0.756355,0.464825,0.005823,49.851484,50.540329,50.254622
27,3,47.240612,3.864489,3.885463,0.044178,0.756865,0.465471,0.006203,51.170253,51.861965999999995,51.576775
27,4,46.924155,4.041556,4.052964,0.046608,0.763145,0.478412,0.00708,51.023727,51.728856,51.451203
27,5,55.543051,4.412774,4.131327,0.053626,0.802507,0.731141,0.012006,59.728004,60.758331999999996,60.698972
27,6,52.602097,3.953392,4.06891,0.049429,0.777,0.509275,0.006707,56.72043600000001,57.332489,57.071471
27,7,49.073336,3.900689,3.868679,0.042527,0.7697,0.465915,0.005479,52.984542,53.743725,53.445419
27,8,46.474183,3.9255,3.898222,0.043539,0.778302,0.515532,0.006295,50.415943999999996,51.17798499999999,50.92151
27,9,46.229283,3.988304,3.95446,0.04942,0.769372,0.480695,0.006714,50.233163,50.986959,50.704996
28,0,49.882611,4.002778,3.994457,0.044735,0.778253,0.493515,0.007011,53.921803,54.663641999999996,54.385915
28,1,47.534164,3.988388,4.023807,0.043363,0.764961,0.48683,0.006716,51.601333999999994,52.287513,52.01609799999999
28,2,48.415937,3.959711,3.957002,0.045384,0.757821,0.472995,0.00722,52.418323,53.133469,52.85586299999999
28,3,47.356961,3.824293,3.912483,0.044094,0.762119,0.476337,0.005539,51.313538,51.943372999999994,51.663129999999995
28,4,46.629142,3.939754,3.927525,0.043503,0.76095,0.470553,0.006251,50.600170000000006,51.329846,51.045700000000004
28,5,48.033323,3.871756,3.903592,0.042444,0.761779,0.497088,0.007695,51.97935900000001,52.666858,52.409862
28,6,47.310588,4.05228,3.989971,0.046307,0.764334,0.477411,0.005081,51.346866,52.127202000000004,51.84536
28,7,46.766032,4.21734,4.110056,0.048718,0.812906,0.499424,0.007259,50.924806000000004,51.796278,51.490055
28,8,51.243675,4.051846,3.996059,0.043154,0.78106,0.481473,0.006741,55.28288800000001,56.076581,55.783735
28,9,48.591613,4.047046,3.992257,0.046533,0.773333,0.482486,0.007154,52.630403,53.411992000000005,53.128299000000005
28,10,49.080286,4.286576,4.146974,0.045467,0.793185,0.483168,0.006208,53.272727,54.160047,53.856238
29,0,51.362842,4.001321,4.105745,0.045519,0.796223,0.499817,0.007653,55.514106,56.160385999999995,55.871632999999996
29,1,49.282433,3.960036,3.874222,0.043882,0.756523,0.474501,0.006893,53.200537000000004,53.998992,53.723862999999994
29,2,46.443425,3.877871,3.902605,0.044404,0.761999,0.484513,0.007059,50.390434,51.083295,50.812867999999995
29,3,48.529593,3.906112,3.91356,0.04401,0.755867,0.465595,0.005797,52.487162999999995,53.191572,52.907097
29,4,47.496554,3.93971,3.894202,0.043224,0.755233,0.465427,0.006124,51.433980000000005,52.191497,51.907815
29,5,46.24093,3.887533,3.927822,0.043818,0.760683,0.484898,0.006336,50.21257,50.889146,50.619696999999995
29,6,47.045391,4.004924,3.914963,0.045092,0.759558,0.471862,0.006441,51.005446,51.809873,51.52861800000001
29,7,48.621055,3.892076,3.910305,0.042787,0.773607,0.532967,0.007996,52.574146999999996,53.286738,53.054094
29,8,47.488913,4.149269,3.926859,0.042889,0.762879,0.475473,0.006802,51.458661,52.401061,52.120457
29,9,46.443805,3.975482,4.003256,0.044136,0.759209,0.463293,0.006044,50.491197,51.178495999999996,50.888624
29,10,47.953383,3.843881,4.012732,0.044048,0.770904,0.488997,0.032039,52.010163,52.56816800000001,52.3183
29,11,48.811065,3.966726,3.971951,0.045248,0.774971,0.47693,0.005871,52.828264,53.552762,53.260592
29,12,46.812355,3.984658,4.072696,0.049028,0.79295,0.521153,0.006727,50.934079,51.589963,51.324892999999996
29,13,47.964715,4.131902,3.977697,0.043771,0.772181,0.469971,0.006333,51.986183,52.868798,52.572920999999994
29,14,47.029621,3.945206,4.018996,0.043923,0.77201,0.484156,0.006706,51.09254,51.746837,51.465689
30,0,51.583715,3.99732,4.038571,0.042734,0.798663,0.492878,0.006469,55.66502,56.379698,56.080382
30,1,49.534707,3.88722,4.006964,0.043984,0.780987,0.515091,0.00569,53.585654999999996,54.202914,53.942707999999996
30,2,46.199632,3.975484,3.886489,0.042789,0.75468,0.467262,0.006607,50.12891,50.929796,50.648985
30,3,45.407948,3.913357,3.893264,0.043024,0.761928,0.455282,0.00602,49.344236,50.08323299999999,49.78260699999999
30,4,46.940387,3.870059,3.967543,0.04588,0.764712,0.474283,0.006806,50.95381,51.575158,51.291534999999996
30,5,45.408126,3.997275,3.898368,0.045351,0.764467,0.474949,0.006527,49.351845,50.16986800000001,49.886877000000005
30,6,46.151578,3.895537,3.918434,0.044233,0.76254,0.46657,0.005936,50.114245,50.809655,50.519620999999994
30,7,47.211,3.91669,4.012861,0.045451,0.761564,0.474243,0.006604,51.269312,51.889254,51.608537000000005
30,8,48.288325,3.943952,3.924738,0.046066,0.779863,0.515618,0.00745,52.259129,53.01214,52.755345000000005
30,9,46.336627,3.873072,3.862676,0.043773,0.759159,0.461116,0.005685,50.243076,50.968858,50.6765
30,10,47.878647,4.027207,3.921612,0.043408,0.766062,0.465594,0.005444,51.843667,52.671915999999996,52.376892
30,11,46.957236,3.877133,3.871799,0.044342,0.760321,0.452754,0.00557,50.873377000000005,51.59469,51.292693
31,0,47.225017,3.927367,4.037232,0.049085,0.780006,0.529386,0.00786,51.311334,51.93239,51.68963
31,1,48.979986,4.078182,4.042826,0.04588,0.793954,0.491319,0.006684,53.06869199999999,53.852121999999994,53.55617099999999
31,2,48.676068,3.948471,4.093779,0.048226,0.778956,0.491123,0.007273,52.818073,53.403495,53.122935
31,3,46.410884,3.949146,3.897023,0.043909,0.75457,0.472949,0.006618,50.351816,51.1146,50.839597000000005
31,4,46.459524,3.978768,3.98499,0.042654,0.761787,0.471767,0.005364,50.487168,51.200079,50.915423000000004
31,5,47.147838,3.860388,4.05519,0.046312,0.769208,0.484235,0.007488,51.249340000000004,51.777434,51.499949
31,6,45.564566,3.957704,3.901495,0.046684,0.755314,0.472035,0.006744,49.512744999999995,50.277584,50.001048999999995
31,7,46.132195,3.839348,3.856945,0.043023,0.75874,0.461547,0.005835,50.032163000000004,50.73028300000001,50.438925000000005
31,8,47.560594,3.885624,4.013343,0.04898,0.775542,0.502449,0.006408,51.622917,52.22176,51.955075
31,9,48.046874,3.954502,3.881077,0.042099,0.765563,0.495366,0.005866,51.97005,52.766939,52.502607999999995
31,10,45.482926,3.830149,3.862696,0.043624,0.773368,0.516711,0.006842,49.389246,50.086442999999996,49.836628
32,0,51.337184,4.101763,3.995533,0.043803,0.775541,0.496067,0.006211,55.37652,56.214487999999996,55.941224999999996
32,1,48.06587,3.927532,4.140795,0.068066,0.788168,0.505389,0.006981,52.274730999999996,52.781569999999995,52.505772
32,2,46.685138,4.021942,3.941103,0.043271,0.758944,0.471157,0.005455,50.669512,51.466024000000004,51.183692
32,3,48.653098,3.917239,3.937307,0.043025,0.776395,0.481726,0.006983,52.63343,53.346732,53.059046
32,4,48.206078,4.006393,3.918566,0.043497,0.757945,0.472728,0.009133,52.168141,52.970416,52.694331999999996
32,5,46.239808,3.881392,3.874479,0.043355,0.760838,0.47603,0.006918,50.157641999999996,50.882037999999994,50.604147999999995
32,6,47.427755,3.852964,3.932966,0.048579,0.778822,0.494508,0.006309,51.409299999999995,52.059540999999996,51.781536
32,7,46.800482,3.923713,3.924295,0.043675,0.761061,0.460306,0.00632,50.768452,51.485256,51.19082100000001
32,8,46.319443,3.919505,3.991443,0.0455,0.779847,0.48178,0.005841,50.35638599999999,51.018795,50.726569
32,9,49.91657,4.179772,3.986802,0.044525,0.798884,0.485299,0.006857,53.947897,54.895226,54.588497999999994
32,10,48.762101,3.918476,3.986734,0.043649,0.777346,0.489743,0.006519,52.792484,53.457923,53.176838999999994
32,11,45.310286,3.879133,4.078839,0.050591,0.777599,0.492332,0.006685,49.439716,49.967018,49.688435999999996
33,0,50.694007,3.933206,3.943745,0.044771,0.774646,0.485484,0.006464,54.682522999999996,55.401858999999995,55.119161
33,1,47.347264,3.84899,3.891362,0.044312,0.76264,0.483918,0.006024,51.282938,51.958894,51.686196
33,2,45.112825,3.891973,3.946239,0.044164,0.762348,0.472515,0.006589,49.103228,49.767146000000004,49.483902
33,3,48.323816,3.873881,3.865358,0.044181,0.759381,0.466716,0.005864,52.233355,52.957077999999996,52.670277
33,4,48.464943,3.970706,3.955876,0.045277,0.759706,0.485403,0.00631,52.46609599999999,53.195355,52.927361999999995
33,5,47.37391,3.880689,3.866169,0.045206,0.758844,0.467704,0.005547,51.285285,52.013443,51.72785
33,6,48.50482,3.905819,3.950304,0.047882,0.763071,0.49769,0.007818,52.503006000000006,53.17371,52.916147
33,7,48.036511,3.938366,3.904122,0.044378,0.762632,0.468005,0.006076,51.985011,52.737509,52.448958
33,8,44.133722,3.858709,3.879552,0.045533,0.779006,0.50461,0.007112,48.058806999999995,48.771437,48.504152999999995
34,0,50.946094,4.046303,3.951762,0.048655,0.756614,0.490766,0.005963,54.946511,55.749011,55.489126000000006
34,1,48.396371,3.852911,3.92706,0.044733,0.760344,0.466971,0.005917,52.368164,53.009626000000004,52.72217
34,2,47.19091,3.945451,3.934411,0.042567,0.757452,0.474016,0.006554,51.167888,51.893813,51.616931
34,3,49.248791,3.954674,3.953443,0.044257,0.77642,0.470524,0.006499,53.246491,53.979884999999996,53.68048799999999
34,4,49.063568,3.941741,4.040761,0.044338,0.776682,0.489483,0.004877,53.148666999999996,53.781991,53.499669
34,5,48.616216,4.013458,3.964862,0.043827,0.772388,0.477861,0.005817,52.624905000000005,53.402062,53.113352
34,6,50.294545,4.227745,4.029974,0.044499,0.780241,0.493093,0.007072,54.369018000000004,55.302530999999995,55.022455
34,7,48.924632,3.93331,4.018484,0.045341,0.769953,0.48748,0.007737,52.988457000000004,53.627895,53.353159
34,8,47.346182,4.057912,4.107946,0.045001,0.785943,0.484668,0.007258,51.499128999999996,52.190037000000004,51.89602
34,9,48.890967,3.993657,4.019984,0.044029,0.778493,0.480234,0.006156,52.954980000000006,53.663117,53.371014
34,10,48.794689,4.049374,4.093887,0.047339,0.775382,0.485264,0.007985,52.935915,53.619445,53.337312
35,0,48.522386,3.930573,3.973502,0.04921,0.771302,0.473833,0.006609,52.545097999999996,53.224261,52.933400999999996
35,1,48.061927,3.872064,3.96903,0.044777,0.773903,0.470964,0.006343,52.075734000000004,52.707893999999996,52.411298
35,2,48.750688,4.010582,3.972596,0.044004,0.776716,0.498814,0.006479,52.767288,53.537986,53.266563
35,3,47.751402,3.923914,4.055192,0.045133,0.772221,0.488489,0.007294,51.851727,52.447537,52.171099
35,4,46.775737,3.979966,3.868156,0.044181,0.766421,0.463306,0.005947,50.688074,51.522124,51.224956
35,5,45.047956,3.969556,3.96753,0.068766,0.783315,0.51036,0.005752,49.08425199999999,49.800827,49.533623999999996
35,6,50.576781,3.897348,3.889827,0.045909,0.768892,0.479682,0.005391,54.512516999999995,55.243021,54.959202
35,7,46.855339,3.864418,3.865205,0.042815,0.760514,0.463466,0.005934,50.763359,51.480271,51.189157
35,8,43.580494,3.846093,3.914945,0.044824,0.766782,0.502192,0.006049,47.540263,48.193369000000004,47.934828
36,0,50.679907,4.005728,4.013145,0.045702,0.772967,0.481333,0.005521,54.738754,55.458602,55.172489
36,1,47.863988,3.876876,3.90253,0.043688,0.763824,0.486317,0.007172,51.810206,52.504688,52.234353
36,2,45.788532,3.8859,3.970255,0.045664,0.756346,0.465883,0.004958,49.804451,50.430778,50.145272999999996
36,3,48.180167,3.917225,3.876072,0.042473,0.755522,0.455565,0.006426,52.098712,52.852914,52.559383
36,4,47.845465,3.907275,3.876087,0.048688,0.785724,0.499266,0.006449,51.770239999999994,52.538464,52.258455
36,5,47.140189,3.986323,3.868266,0.042903,0.758842,0.466517,0.007125,51.051358,51.885354,51.600154
36,6,47.181243,3.836375,3.847498,0.043506,0.76444,0.472427,0.006264,51.072247000000004,51.782058,51.496309000000004
36,7,46.950386,3.877089,3.922476,0.049648,0.757903,0.468241,0.006019,50.92251,51.585378,51.301735
36,8,45.61262,3.889065,3.910923,0.050126,0.776613,0.506822,0.006773,49.573668999999995,50.278298,50.015280000000004
36,9,48.012493,3.841215,3.862801,0.047471,0.791899,0.577698,0.006506,51.922765,52.645607,52.437912
36,10,47.449568,3.932874,3.896219,0.042786,0.762012,0.481456,0.00618,51.388573,52.144453999999996,51.870078
36,11,44.848834,3.836219,3.834457,0.044353,0.760059,0.44803,0.006131,48.727644,49.445111999999995,49.139214
37,0,49.950783,4.026113,4.143168,0.044057,0.779689,0.490248,0.005834,54.138008000000006,54.756585,54.472978000000005
37,1,49.243622,3.94761,3.93185,0.047857,0.769462,0.483967,0.006684,53.223329,53.960694,53.681883
37,2,46.835142,3.912133,3.92447,0.044106,0.759065,0.480045,0.005664,50.803717999999996,51.506339999999994,51.232983999999995
37,3,48.3413,3.875887,3.883217,0.044073,0.759872,0.461958,0.006613,52.268589999999996,52.977059,52.685758
37,4,47.127521,3.802849,3.87453,0.044314,0.763418,0.489728,0.007067,51.046365,51.693788000000005,51.427165
37,5,45.848428,3.90218,3.909006,0.043421,0.760779,0.467086,0.00665,49.800855,50.511387,50.224344
37,6,49.256917,3.835574,3.861405,0.047484,0.757131,0.481848,0.006107,53.165805999999996,53.849622000000004,53.580446
37,7,47.016514,3.935524,3.925503,0.043871,0.781781,0.47121,0.006334,50.985888,51.733819000000004,51.429582
37,8,45.024708,3.96044,3.966028,0.046659,0.766999,0.470691,0.006335,49.037395,49.752146999999994,49.462174
37,9,44.409746,3.862872,3.897115,0.04181,0.758336,0.451226,0.006556,48.348670999999996,49.030954,48.7304
38,0,46.84889,3.91974,3.96934,0.053556,0.774551,0.49628,0.007166,50.871786,51.543181,51.27207599999999
38,1,48.00159,3.906168,3.947624,0.042525,0.760235,0.471127,0.006111,51.991738999999995,52.667993,52.384996
38,2,48.131554,3.904374,3.968519,0.044716,0.757891,0.473109,0.006605,52.144789,52.793819,52.515642
38,3,46.736697,3.940657,3.88716,0.04291,0.759288,0.475024,0.006795,50.666767,51.436642,51.159172999999996
38,4,46.199854,3.822687,3.860897,0.044542,0.759455,0.456214,0.006058,50.105293,50.78199600000001,50.48481300000001
38,5,45.501748,3.886392,3.905759,0.048472,0.763111,0.475667,0.006201,49.455979,50.151251,49.870008
38,6,47.531053,3.912433,3.864662,0.043949,0.765162,0.476497,0.005227,51.439664,52.208648,51.92521
38,7,48.585887,3.955344,4.041075,0.04817,0.778242,0.484602,0.006438,52.675132,53.319472999999995,53.032271
38,8,47.00975,4.023232,4.00904,0.048299,0.788378,0.548875,0.006978,51.067088999999996,51.82136,51.588834999999996
39,0,49.593935,3.990828,4.026855,0.046111,0.778047,0.489477,0.006506,53.666901,54.36281,54.080746000000005
39,1,47.102934,3.866854,4.023928,0.044068,0.76196,0.461688,0.006738,51.17093,51.731747999999996,51.438213999999995
39,2,46.959503,3.890482,3.945315,0.043052,0.758427,0.465762,0.00603,50.94787,51.608411999999994,51.321777
39,3,47.914666,3.839372,3.930779,0.048185,0.759988,0.471489,0.006344,51.893629999999995,52.514025999999994,52.23187099999999
39,4,46.573721,3.963679,3.899721,0.044701,0.759105,0.468718,0.006166,50.518143,51.296504999999996,51.012284
39,5,47.578791,3.873669,3.913965,0.043209,0.759907,0.476658,0.006772,51.535965,52.212367,51.93589
39,6,47.882801,3.922522,3.974417,0.048739,0.771308,0.495091,0.006339,51.905957,52.576631,52.306753
39,7,46.953981,3.989342,4.078656,0.045974,0.808769,0.502405,0.006492,51.078611,51.752092,51.452220000000004
39,8,49.417252,3.987258,4.1046,0.046857,0.79312,0.540627,0.007584,53.568709,54.19763,53.952721
39,9,48.432964,3.896914,3.911117,0.04563,0.76554,0.469988,0.006184,52.389711,53.095418,52.80605
39,10,46.122574,3.871651,3.870825,0.048271,0.762191,0.471235,0.006745,50.041669999999996,50.756416,50.472205
39,11,46.206945,3.895612,4.010033,0.047492,0.76039,0.462503,0.00593,50.264469999999996,50.862947,50.570989999999995
40,0,49.449101,4.093728,4.062247,0.046112,0.772804,0.503431,0.006437,53.55746,54.315633,54.052696999999995
40,1,48.509416,4.078536,4.066108,0.044825,0.777805,0.482265,0.00714,52.620349000000004,53.365757,53.077357
40,2,48.709237,3.913232,3.929866,0.046693,0.761775,0.466539,0.005772,52.685795999999996,53.384244,53.09478
40,3,48.582795,3.902715,3.952085,0.046833,0.769802,0.52264,0.009398,52.58171299999999,53.255311999999996,53.017548
40,4,45.83938,3.925641,3.863288,0.045282,0.758811,0.473645,0.005983,49.747949999999996,50.523832,50.244648999999995
40,5,50.129743,3.972333,3.990463,0.045664,0.779232,0.504621,0.007801,54.16587,54.881308,54.614498
40,6,49.151644,3.993124,3.959098,0.045303,0.758356,0.492864,0.006841,53.15604499999999,53.903124,53.644473
40,7,46.999508,3.939568,4.014985,0.045599,0.769904,0.476063,0.006296,51.060092000000004,51.70898,51.421435
40,8,46.888983,4.049682,4.122631,0.045445,0.781405,0.517857,0.00696,51.057059,51.72007,51.463482
40,9,48.438516,3.964916,3.980333,0.042971,0.774454,0.469845,0.005802,52.46182,53.177886,52.879079000000004
40,10,49.287202,4.146744,4.096106,0.045247,0.775395,0.479786,0.006608,53.428555,54.209341,53.920339999999996
40,11,48.058398,3.940903,3.923673,0.042244,0.766336,0.46902,0.005213,52.024314999999994,52.765637,52.473533999999994
40,12,46.095794,3.965525,4.075719,0.051134,0.79102,0.559595,0.006665,50.222646999999995,50.852339,50.627579
40,13,47.927219,4.076293,3.940098,0.044505,0.779417,0.473732,0.006896,51.911822,52.782929,52.48414
41,0,50.845778,4.096215,4.055886,0.048865,0.772893,0.543829,0.006056,54.950529,55.71488600000001,55.49187800000001
41,1,47.43698,3.90752,3.883833,0.043826,0.75971,0.462363,0.005738,51.364639000000004,52.104209999999995,51.812601
41,2,45.827569,3.856065,3.932942,0.048266,0.769083,0.465084,0.005241,49.80877699999999,50.452717,50.15395899999999
41,3,45.747356,4.328252,4.284194,0.052865,0.798005,0.529803,0.007541,50.084415,50.873613000000006,50.61295200000001
41,4,49.535734,3.911754,4.000832,0.043598,0.800989,0.464734,0.00598,53.580164,54.248477,53.918202
41,5,48.009044,4.208184,4.096819,0.04975,0.773687,0.473933,0.006138,52.155613,52.99091500000001,52.69729900000001
41,6,49.220186,4.030834,4.00444,0.043603,0.778822,0.471977,0.006164,53.268229,54.029841999999995,53.729161
41,7,45.830426,3.910532,3.914342,0.043908,0.770921,0.50433,0.006638,49.788676,50.51187900000001,50.25192600000001
41,8,45.828376,4.110359,4.056967,0.046764,0.761389,0.492171,0.006272,49.932107,50.700124,50.437178
41,9,50.116597,4.00346,4.126721,0.045065,0.79317,0.478081,0.006511,54.288383,54.913227,54.604649
41,10,47.749916,4.326894,4.15655,0.043988,0.777922,0.470347,0.006776,51.950454,52.854732,52.553933
41,11,45.290174,3.938954,3.971626,0.046046,0.770235,0.506229,0.007744,49.307846,49.999363,49.743101
42,0,49.88415,4.01092,4.103534,0.048258,0.760921,0.496259,0.006334,54.035942,54.655991,54.397663
42,1,50.545238,4.042776,4.091084,0.047666,0.812557,0.501045,0.006553,54.683988,55.400571,55.095611999999996
42,2,48.875525,4.029818,3.979539,0.045234,0.761818,0.476578,0.006186,52.90029800000001,53.667161,53.388107000000005
