method,audio_id,si_sdr_db,tx_gain_db
3,0,-36.931409,27.00
3,1,-41.964702,27.00
3,2,-37.032028,27.00
3,3,-36.343446,27.00
3,4,-27.130919,27.00
3,5,-32.085182,27.00
3,6,-34.282722,27.00
3,7,-43.520617,27.00
3,8,-31.214676,27.00
3,9,-28.223633,27.00
3,10,-37.104991,27.00
3,11,-59.596815,27.00
3,12,-34.339801,27.00
3,13,-33.535234,27.00
3,14,-36.823561,27.00
3,15,-29.303243,27.00
3,16,-32.330022,27.00
3,17,-47.408237,27.00
3,18,-54.550569,27.00
3,19,-48.420778,27.00
3,20,-47.472208,27.00
3,21,-24.727011,27.00
3,22,-26.651268,27.00
3,23,-54.406871,27.00
3,24,-35.051339,27.00
3,25,-29.597977,27.00
3,26,-28.804885,27.00
3,27,-31.036562,27.00
3,28,-27.192275,27.00
3,29,-26.827618,27.00
3,30,-25.261834,27.00
3,31,-26.370255,27.00
3,32,-27.486504,27.00
3,33,-22.126017,27.00
3,34,-20.500489,27.00
3,35,-24.265530,27.00
3,36,-23.153961,27.00
3,37,-34.712084,27.00
3,38,-27.832043,27.00
3,39,-26.921338,27.00
3,40,-23.836306,27.00
3,41,-29.182114,27.00
3,42,-22.963076,27.00
3,43,-23.713557,27.00
3,44,-24.417570,27.00
3,45,-23.873760,27.00
3,46,-23.941269,27.00
3,47,-22.683941,27.00
3,48,-24.142307,27.00
3,49,-22.034232,27.00
3,50,-21.612156,27.00
3,51,-21.324190,27.00
3,52,-22.791003,27.00
3,53,-19.517631,27.00
3,54,-25.035249,27.00
3,55,-20.257804,27.00
3,56,-21.752446,27.00
3,57,-19.139565,27.00
3,58,-18.375573,27.00
3,59,-22.158875,27.00
3,60,-22.133285,27.00
3,61,-22.206728,27.00
3,62,-22.383016,27.00
3,63,-20.943656,27.00
3,64,-20.493944,27.00
3,65,-34.691231,27.00
3,66,-40.677287,27.00
3,67,-42.900070,27.00
3,68,-33.600117,27.00
3,69,-37.823228,27.00
3,70,-56.125062,27.00
3,71,-44.398215,27.00
3,72,-44.774357,27.00
3,73,-40.958364,27.00
3,74,0.000000,27.00
3,75,-55.707833,27.00
3,76,-39.394523,27.00
3,77,-33.034815,27.00
3,78,-38.361712,27.00
3,79,-75.380358,27.00
3,80,-33.862664,27.00
3,81,-34.583569,27.00
3,82,-29.838457,27.00
3,83,-54.227414,27.00
3,84,-34.338029,27.00
3,85,-32.369562,27.00
3,86,-45.242672,27.00
3,87,-41.273198,27.00
3,88,-29.929842,27.00
3,89,-27.832794,27.00
3,90,-31.196844,27.00
3,91,-26.508865,27.00
3,92,-35.979283,27.00
3,93,-27.911526,27.00
3,94,-29.664655,27.00
3,95,0.000000,27.00
3,96,-46.632708,27.00
3,97,-31.475221,27.00
3,98,-40.791591,27.00
3,99,-31.550756,27.00
conv,0,-43.875376,27.00
conv,1,-38.094918,27.00
conv,2,-60.478897,27.00
conv,3,-41.808265,27.00
conv,4,-32.898503,27.00
conv,5,-43.510023,27.00
conv,6,-39.407527,27.00
conv,7,-45.274529,27.00
conv,8,-45.763323,27.00
conv,9,-37.645320,27.00
conv,10,-37.418566,27.00
conv,11,-55.375781,27.00
conv,12,-44.331126,27.00
conv,13,-59.910113,27.00
conv,14,-49.982963,27.00
conv,15,-39.780328,27.00
conv,16,-40.865502,27.00
conv,17,-37.563995,27.00
conv,18,-49.965501,27.00
conv,19,-45.230359,27.00
conv,20,-38.964711,27.00
conv,21,-28.192095,27.00
conv,22,-41.859744,27.00
conv,23,-52.937547,27.00
conv,24,-42.518762,27.00
conv,25,-46.284087,27.00
conv,26,-53.706245,27.00
conv,27,-30.740967,27.00
conv,28,-37.809183,27.00
conv,29,-35.047801,27.00
conv,30,-39.161810,27.00
conv,31,-29.618459,27.00
conv,32,-40.007071,27.00
conv,33,-38.649899,27.00
conv,34,-29.787061,27.00
conv,35,-33.735496,27.00
conv,36,-29.913868,27.00
conv,37,-39.594652,27.00
conv,38,-32.742710,27.00
conv,39,-41.898638,27.00
conv,40,-36.470500,27.00
conv,41,-46.616098,27.00
conv,42,-32.569338,27.00
conv,43,-31.931517,27.00
conv,44,-32.648909,27.00
conv,45,-29.631058,27.00
conv,46,-33.454419,27.00
conv,47,-31.729579,27.00
conv,48,-31.351936,27.00
conv,49,-44.584184,27.00
conv,50,-30.607089,27.00
conv,51,-28.898587,27.00
conv,52,-33.404451,27.00
conv,53,-29.153344,27.00
conv,54,-30.977382,27.00
conv,55,-24.940852,27.00
conv,56,-26.110952,27.00
conv,57,-27.537639,27.00
conv,58,-24.623019,27.00
conv,59,-30.743761,27.00
conv,60,-26.240962,27.00
conv,61,-27.005179,27.00
conv,62,-29.350646,27.00
conv,63,-30.719059,27.00
conv,64,-28.597253,27.00
conv,65,-51.225667,27.00
conv,66,-78.641562,27.00
conv,67,-45.861172,27.00
conv,68,-37.950819,27.00
conv,69,-62.926118,27.00
conv,70,-49.880215,27.00
conv,71,-54.530204,27.00
conv,72,-52.951976,27.00
conv,73,-51.574786,27.00
conv,74,0.000000,27.00
conv,75,-44.746757,27.00
conv,76,-45.498863,27.00
conv,77,-38.207564,27.00
conv,78,-56.277095,27.00
conv,79,-52.209046,27.00
conv,80,-47.219906,27.00
conv,81,-46.301825,27.00
conv,82,-40.103105,27.00
conv,83,-55.994575,27.00
conv,84,-35.719505,27.00
conv,85,-44.601697,27.00
conv,86,-43.959032,27.00
conv,87,-41.781434,27.00
conv,88,-50.033529,27.00
conv,89,-33.153308,27.00
conv,90,-39.129146,27.00
conv,91,-29.457026,27.00
conv,92,-39.253055,27.00
conv,93,-40.108556,27.00
conv,94,-41.306065,27.00
conv,95,0.000000,27.00
conv,96,-59.925351,27.00
conv,97,-50.441411,27.00
conv,98,-57.203459,27.00
conv,99,-45.147204,27.00
ldpc,0,-38.590553,27.00
ldpc,1,-40.622002,27.00
ldpc,2,-35.512383,27.00
ldpc,3,-37.063685,27.00
ldpc,4,-36.644446,27.00
ldpc,5,-32.475256,27.00
ldpc,6,-37.314246,27.00
ldpc,7,-36.430414,27.00
ldpc,8,-30.996219,27.00
ldpc,9,-34.345311,27.00
ldpc,10,-40.082665,27.00
ldpc,11,-42.861500,27.00
ldpc,12,-35.663165,27.00
ldpc,13,-43.449808,27.00
ldpc,14,-33.442474,27.00
ldpc,15,-35.946762,27.00
ldpc,16,-36.331455,27.00
ldpc,17,-51.958017,27.00
ldpc,18,-62.756638,27.00
ldpc,19,-48.539830,27.00
ldpc,20,-43.911593,27.00
ldpc,21,-24.198940,27.00
ldpc,22,-30.056976,27.00
ldpc,23,-39.442028,27.00
ldpc,24,-56.579485,27.00
ldpc,25,-30.123033,27.00
ldpc,26,-31.579202,27.00
ldpc,27,-32.371296,27.00
ldpc,28,-26.749338,27.00
ldpc,29,-26.960979,27.00
ldpc,30,-26.013287,27.00
ldpc,31,-27.337240,27.00
ldpc,32,-39.984265,27.00
ldpc,33,-25.403728,27.00
ldpc,34,-25.323868,27.00
ldpc,35,-27.300647,27.00
ldpc,36,-25.708244,27.00
ldpc,37,-34.949865,27.00
ldpc,38,-30.692350,27.00
ldpc,39,-27.102514,27.00
ldpc,40,-26.396090,27.00
ldpc,41,-44.829778,27.00
ldpc,42,-26.476171,27.00
ldpc,43,-23.177973,27.00
ldpc,44,-30.038657,27.00
ldpc,45,-25.340580,27.00
ldpc,46,-24.920173,27.00
ldpc,47,-23.159115,27.00
ldpc,48,-25.432178,27.00
ldpc,49,-27.040295,27.00
ldpc,50,-23.963630,27.00
ldpc,51,-25.012095,27.00
ldpc,52,-23.173505,27.00
ldpc,53,-24.283490,27.00
ldpc,54,-27.082414,27.00
ldpc,55,-24.479770,27.00
ldpc,56,-26.111576,27.00
ldpc,57,-21.984793,27.00
ldpc,58,-23.539303,27.00
ldpc,59,-29.336361,27.00
ldpc,60,-23.681494,27.00
ldpc,61,-23.212109,27.00
ldpc,62,-23.044076,27.00
ldpc,63,-22.745755,27.00
ldpc,64,-21.600588,27.00
ldpc,65,-32.045879,27.00
ldpc,66,-50.424003,27.00
ldpc,67,-38.964871,27.00
ldpc,68,-36.107306,27.00
ldpc,69,-49.679168,27.00
ldpc,70,-52.359097,27.00
ldpc,71,-39.522151,27.00
ldpc,72,-44.030699,27.00
ldpc,73,-50.888823,27.00
ldpc,74,0.000000,27.00
ldpc,75,-59.177234,27.00
ldpc,76,-38.332814,27.00
ldpc,77,-49.667248,27.00
ldpc,78,-53.633631,27.00
ldpc,79,-38.098325,27.00
ldpc,80,-41.992005,27.00
ldpc,81,-38.278887,27.00
ldpc,82,-28.437468,27.00
ldpc,83,-41.595673,27.00
ldpc,84,-43.125749,27.00
ldpc,85,-37.731096,27.00
ldpc,86,-51.323973,27.00
ldpc,87,-33.345451,27.00
ldpc,88,-39.271630,27.00
ldpc,89,-32.749126,27.00
ldpc,90,-33.530345,27.00
ldpc,91,-28.399566,27.00
ldpc,92,-34.177402,27.00
ldpc,93,-29.401206,27.00
ldpc,94,-35.444761,27.00
ldpc,95,0.000000,27.00
ldpc,96,-51.182911,27.00
ldpc,97,-29.912248,27.00
ldpc,98,-58.946315,27.00
ldpc,99,-45.184318,27.00
proposed,0,-29.772951,27.00
proposed,1,-27.094600,27.00
proposed,2,-22.369599,27.00
proposed,3,-15.353647,27.00
proposed,4,-17.200229,27.00
proposed,5,-17.854851,27.00
proposed,6,-21.229056,27.00
proposed,7,-45.801619,27.00
proposed,8,-15.225760,27.00
proposed,9,-19.582963,27.00
proposed,10,-24.587036,27.00
proposed,11,-34.928930,27.00
proposed,12,-19.316488,27.00
proposed,13,-28.172944,27.00
proposed,14,-22.329851,27.00
proposed,15,-19.650397,27.00
proposed,16,-18.164344,27.00
proposed,17,-51.479349,27.00
proposed,18,-51.978064,27.00
proposed,19,-37.893305,27.00
proposed,20,-44.357014,27.00
proposed,21,-12.166235,27.00
proposed,22,-16.434723,27.00
proposed,23,-40.051649,27.00
proposed,24,-20.009936,27.00
proposed,25,-19.253737,27.00
proposed,26,-14.337367,27.00
proposed,27,-18.688926,27.00
proposed,28,-14.743314,27.00
proposed,29,-14.268928,27.00
proposed,30,-11.516499,27.00
proposed,31,-11.577073,27.00
proposed,32,-24.114105,27.00
proposed,33,-19.525640,27.00
proposed,34,-15.497929,27.00
proposed,35,-9.780122,27.00
proposed,36,-13.874661,27.00
proposed,37,-18.388028,27.00
proposed,38,-16.794365,27.00
proposed,39,-19.375705,27.00
proposed,40,-15.543116,27.00
proposed,41,-20.070246,27.00
proposed,42,-10.626765,27.00
proposed,43,-11.794335,27.00
proposed,44,-17.611303,27.00
proposed,45,-13.878705,27.00
proposed,46,-12.372351,27.00
proposed,47,-11.414844,27.00
proposed,48,-12.880786,27.00
proposed,49,-10.864132,27.00
proposed,50,-10.237993,27.00
proposed,51,-10.837547,27.00
proposed,52,-11.011211,27.00
proposed,53,-11.952493,27.00
proposed,54,-14.306282,27.00
proposed,55,-10.684936,27.00
proposed,56,-11.389166,27.00
proposed,57,-10.660009,27.00
proposed,58,-13.034784,27.00
proposed,59,-11.242436,27.00
proposed,60,-13.866758,27.00
proposed,61,-11.869231,27.00
proposed,62,-11.962852,27.00
proposed,63,-11.119489,27.00
proposed,64,-9.755698,27.00
proposed,65,-27.682883,27.00
proposed,66,-36.308754,27.00
proposed,67,-59.643302,27.00
proposed,68,-28.332008,27.00
proposed,69,-56.742504,27.00
proposed,70,-54.677130,27.00
proposed,71,-55.439360,27.00
proposed,72,-35.690694,27.00
proposed,73,-32.996170,27.00
proposed,74,0.000000,27.00
proposed,75,-54.881550,27.00
proposed,76,-27.475035,27.00
proposed,77,-28.428469,27.00
proposed,78,-35.691443,27.00
proposed,79,-30.220915,27.00
proposed,80,-29.720926,27.00
proposed,81,-28.216803,27.00
proposed,82,-17.996968,27.00
proposed,83,-25.543470,27.00
proposed,84,-28.685072,27.00
proposed,85,-32.043306,27.00
proposed,86,-37.041409,27.00
proposed,87,-23.019127,27.00
proposed,88,-32.485675,27.00
proposed,89,-27.467447,27.00
proposed,90,-24.811194,27.00
proposed,91,-16.746841,27.00
proposed,92,-28.538294,27.00
proposed,93,-18.928257,27.00
proposed,94,-24.654408,27.00
proposed,95,0.000000,27.00
proposed,96,-39.247286,27.00
proposed,97,-20.499119,27.00
proposed,98,-49.878938,27.00
proposed,99,-27.857729,27.00
3,0,-25.301164,29.00
3,1,-25.837836,29.00
3,2,-40.693889,29.00
3,3,-32.475523,29.00
3,4,-44.608829,29.00
3,5,-55.461647,29.00
3,6,-19.457778,29.00
3,7,-24.364475,29.00
3,8,-22.769130,29.00
3,9,-25.273872,29.00
3,10,-38.687185,29.00
3,11,-24.303212,29.00
3,12,-24.123263,29.00
3,13,-23.490951,29.00
3,14,-22.646853,29.00
3,15,-23.004841,29.00
3,16,-20.943082,29.00
3,17,-23.071758,29.00
3,18,-22.026266,29.00
3,19,-33.237584,29.00
3,20,-27.090937,29.00
3,21,-26.448453,29.00
3,22,-29.817994,29.00
3,23,-25.624867,29.00
3,24,-23.326178,29.00
3,25,-21.411637,29.00
3,26,-29.066985,29.00
3,27,-23.856919,29.00
3,28,-25.446038,29.00
3,29,-41.032474,29.00
3,30,-23.634160,29.00
3,31,-26.677103,29.00
3,32,-25.434047,29.00
3,33,-30.185467,29.00
3,34,-26.116943,29.00
3,35,-28.826585,29.00
3,36,-25.620186,29.00
3,37,-25.711448,29.00
3,38,-27.046469,29.00
3,39,-25.811785,29.00
3,40,-22.260254,29.00
3,41,-26.714153,29.00
3,42,-26.998976,29.00
3,43,-25.151382,29.00
3,44,-27.151372,29.00
3,45,-28.352349,29.00
3,46,-23.987386,29.00
3,47,-28.344750,29.00
3,48,-28.153566,29.00
3,49,-24.704092,29.00
3,50,-22.974236,29.00
3,51,-21.338123,29.00
3,52,-21.601160,29.00
3,53,-20.477246,29.00
3,54,-21.217434,29.00
3,55,-18.850924,29.00
3,56,-20.066395,29.00
3,57,-20.487711,29.00
3,58,-19.950607,29.00
3,59,-22.859468,29.00
3,60,-30.458265,29.00
3,61,-22.316880,29.00
3,62,-21.512502,29.00
3,63,-19.788048,29.00
3,64,-22.108998,29.00
3,65,-32.817781,29.00
3,66,-26.756124,29.00
3,67,-23.284169,29.00
3,68,-27.884662,29.00
3,69,-31.930591,29.00
3,70,-24.823254,29.00
3,71,-29.798035,29.00
3,72,-27.374037,29.00
3,73,-28.000732,29.00
3,74,-21.662310,29.00
3,75,-24.722475,29.00
3,76,-30.887824,29.00
3,77,-29.270751,29.00
3,78,-32.132590,29.00
3,79,-27.885320,29.00
3,80,-24.464764,29.00
3,81,-22.457318,29.00
3,82,-18.049954,29.00
3,83,-19.023109,29.00
3,84,-22.470056,29.00
3,85,-27.586982,29.00
3,86,-22.303617,29.00
3,87,-24.016623,29.00
3,88,-21.900074,29.00
3,89,-19.961899,29.00
3,90,-20.573306,29.00
3,91,-16.788865,29.00
3,92,-16.341073,29.00
3,93,-18.997695,29.00
3,94,-21.858462,29.00
3,95,-19.011788,29.00
3,96,-26.718813,29.00
3,97,-20.287947,29.00
3,98,-18.861097,29.00
3,99,-23.189706,29.00
conv,0,-79.176746,29.00
conv,1,-45.173950,29.00
conv,2,-41.397324,29.00
conv,3,-39.269601,29.00
conv,4,-46.332909,29.00
conv,5,-55.291983,29.00
conv,6,-30.257615,29.00
conv,7,-40.005479,29.00
conv,8,-30.021470,29.00
conv,9,-35.890561,29.00
conv,10,-41.682480,29.00
conv,11,-36.992995,29.00
conv,12,-41.701538,29.00
conv,13,-34.841879,29.00
conv,14,-32.494231,29.00
conv,15,-31.309427,29.00
conv,16,-30.767951,29.00
conv,17,-30.935455,29.00
conv,18,-37.539202,29.00
conv,19,-35.006544,29.00
conv,20,-58.698154,29.00
conv,21,-33.987842,29.00
conv,22,-35.938711,29.00
conv,23,-41.850277,29.00
conv,24,-35.547202,29.00
conv,25,-40.394075,29.00
conv,26,-38.479311,29.00
conv,27,-33.311046,29.00
conv,28,-38.775682,29.00
conv,29,-54.605387,29.00
conv,30,-34.418042,29.00
conv,31,-60.862483,29.00
conv,32,-39.370113,29.00
conv,33,-52.317596,29.00
conv,34,-41.255039,29.00
conv,35,-33.506246,29.00
conv,36,-41.518091,29.00
conv,37,-35.715170,29.00
conv,38,-45.642288,29.00
conv,39,-33.845514,29.00
conv,40,-33.670902,29.00
conv,41,-45.303281,29.00
conv,42,-43.221067,29.00
conv,43,-33.575565,29.00
conv,44,-37.413716,29.00
conv,45,-33.890783,29.00
conv,46,-30.662589,29.00
conv,47,-42.323057,29.00
conv,48,-30.072951,29.00
conv,49,-31.918301,29.00
conv,50,-28.582492,29.00
conv,51,-33.435560,29.00
conv,52,-27.221484,29.00
conv,53,-27.378399,29.00
conv,54,-30.401461,29.00
conv,55,-25.145113,29.00
conv,56,-28.876448,29.00
conv,57,-23.572176,29.00
conv,58,-27.954627,29.00
conv,59,-25.888356,29.00
conv,60,-39.402246,29.00
conv,61,-38.974182,29.00
conv,62,-30.283145,29.00
conv,63,-27.303960,29.00
conv,64,-28.123427,29.00
conv,65,-37.418863,29.00
conv,66,-31.837415,29.00
conv,67,-41.878588,29.00
conv,68,-33.321999,29.00
conv,69,-38.029759,29.00
conv,70,-36.716466,29.00
conv,71,-33.662931,29.00
conv,72,-32.692633,29.00
conv,73,-36.558483,29.00
conv,74,-55.839743,29.00
conv,75,-33.212193,29.00
conv,76,-35.136063,29.00
conv,77,-34.829444,29.00
conv,78,-43.858971,29.00
conv,79,-34.541714,29.00
conv,80,-30.708712,29.00
conv,81,-29.611099,29.00
conv,82,-30.233547,29.00
conv,83,-24.922383,29.00
conv,84,-33.586870,29.00
conv,85,-31.756110,29.00
conv,86,-26.066800,29.00
conv,87,-25.878421,29.00
conv,88,-34.089026,29.00
conv,89,-28.329187,29.00
conv,90,-27.239263,29.00
conv,91,-24.772934,29.00
conv,92,-28.584822,29.00
conv,93,-24.372928,29.00
conv,94,-29.775869,29.00
conv,95,-31.512828,29.00
conv,96,-27.218056,29.00
conv,97,-29.755272,29.00
conv,98,-27.716346,29.00
conv,99,-29.429696,29.00
ldpc,0,-29.721144,29.00
ldpc,1,-28.818359,29.00
ldpc,2,-41.388070,29.00
ldpc,3,-36.660548,29.00
ldpc,4,-74.139275,29.00
ldpc,5,-56.314853,29.00
ldpc,6,-23.280909,29.00
ldpc,7,-24.704233,29.00
ldpc,8,-27.328506,29.00
ldpc,9,-25.282658,29.00
ldpc,10,-36.025874,29.00
ldpc,11,-28.409135,29.00
ldpc,12,-26.518859,29.00
ldpc,13,-29.956919,29.00
ldpc,14,-25.442041,29.00
ldpc,15,-26.981038,29.00
ldpc,16,-24.460580,29.00
ldpc,17,-31.049672,29.00
ldpc,18,-27.295427,29.00
ldpc,19,-32.774670,29.00
ldpc,20,-28.855906,29.00
ldpc,21,-27.067933,29.00
ldpc,22,-29.360534,29.00
ldpc,23,-31.738355,29.00
ldpc,24,-25.218828,29.00
ldpc,25,-25.960993,29.00
ldpc,26,-27.130947,29.00
ldpc,27,-27.779901,29.00
ldpc,28,-26.957952,29.00
ldpc,29,-43.207705,29.00
ldpc,30,-23.484523,29.00
ldpc,31,-26.497412,29.00
ldpc,32,-28.296740,29.00
ldpc,33,-38.232075,29.00
ldpc,34,-26.628930,29.00
ldpc,35,-31.358961,29.00
ldpc,36,-29.574382,29.00
ldpc,37,-26.567578,29.00
ldpc,38,-27.237244,29.00
ldpc,39,-27.695481,29.00
ldpc,40,-26.045742,29.00
ldpc,41,-31.847062,29.00
ldpc,42,-29.437261,29.00
ldpc,43,-27.830241,29.00
ldpc,44,-26.007467,29.00
ldpc,45,-32.215648,29.00
ldpc,46,-30.660107,29.00
ldpc,47,-26.970100,29.00
ldpc,48,-25.418861,29.00
ldpc,49,-26.330804,29.00
ldpc,50,-27.603597,29.00
ldpc,51,-23.650183,29.00
ldpc,52,-24.117282,29.00
ldpc,53,-23.832886,29.00
ldpc,54,-23.291451,29.00
ldpc,55,-22.165699,29.00
ldpc,56,-24.866001,29.00
ldpc,57,-25.069695,29.00
ldpc,58,-21.108965,29.00
ldpc,59,-25.163394,29.00
ldpc,60,-31.570262,29.00
ldpc,61,-25.925773,29.00
ldpc,62,-23.273754,29.00
ldpc,63,-24.968803,29.00
ldpc,64,-24.761108,29.00
ldpc,65,-30.764574,29.00
ldpc,66,-28.133289,29.00
ldpc,67,-28.364445,29.00
ldpc,68,-30.493358,29.00
ldpc,69,-30.683718,29.00
